file name:  S2128_09_1_2_MPa_PXF440_220809_207.mat	date/time  02.09.22 11.46
sensor type:  s2128_09_1_2_mpa_pxf440_220809 
total time [secs]:  2.960	time per frame [secs]:  0.01000	scanning rate [Hz]:   100
pressure values in  kPa

electrical: 	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	  ___  	
     0.49000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	 30.000	  0.000	  0.000	  0.000	  0.000	 25.000	 30.000	  0.000	  0.000	 30.000	 75.000	180.000	  0.000	  0.000	  0.000	 50.000	175.000	 90.000	  0.000	 20.000	 65.000	 80.000	155.000	  0.000	  0.000	 50.000	 70.000	115.000	125.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	140.000	 65.000	 45.000	 25.000	  0.000	 95.000	 80.000	 55.000	 30.000	  0.000	 45.000	100.000	 50.000	  0.000	  0.000	  0.000	110.000	 80.000	 25.000	  0.000	  0.000	120.000	210.000	135.000	110.000	115.000	 80.000	155.000	175.000	110.000	110.000	 90.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	 40.000	 75.000	  0.000	  0.000	  0.000	 35.000	 75.000	 45.000	  0.000	  0.000	 45.000	 75.000	175.000	  0.000	  0.000	 30.000	 55.000	150.000	150.000	  0.000	  0.000	 55.000	 35.000	 40.000	  0.000	  0.000	 55.000	 60.000	 45.000	  0.000	  0.000	 25.000	 30.000	 30.000	  0.000	  0.000	  0.000	 30.000	 45.000	 25.000	  0.000	 45.000	130.000	 50.000	 20.000	  0.000	  0.000	210.000	 75.000	 25.000	  0.000	  0.000	 20.000	100.000	 25.000	  0.000	  0.000	  0.000	 95.000	 85.000	  0.000	  0.000	  0.000	  0.000	 50.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	
     0.50000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	 30.000	  0.000	  0.000	  0.000	  0.000	 25.000	 30.000	  0.000	  0.000	 30.000	 75.000	180.000	  0.000	  0.000	 20.000	 55.000	185.000	 90.000	  0.000	 20.000	 65.000	 85.000	165.000	  0.000	  0.000	 50.000	 75.000	120.000	135.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	145.000	 65.000	 45.000	 30.000	  0.000	 95.000	 80.000	 60.000	 35.000	  0.000	 45.000	105.000	 50.000	  0.000	  0.000	  0.000	115.000	 85.000	 25.000	  0.000	  0.000	120.000	210.000	135.000	110.000	110.000	 80.000	160.000	175.000	110.000	110.000	 90.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	 40.000	 75.000	  0.000	  0.000	  0.000	 35.000	 80.000	 45.000	  0.000	  0.000	 45.000	 80.000	180.000	  0.000	  0.000	 30.000	 60.000	155.000	155.000	  0.000	  0.000	 55.000	 35.000	 40.000	  0.000	  0.000	 55.000	 65.000	 45.000	  0.000	  0.000	 25.000	 30.000	 35.000	  0.000	  0.000	  0.000	 30.000	 45.000	 25.000	  0.000	 45.000	135.000	 50.000	 20.000	  0.000	  0.000	215.000	 75.000	 25.000	  0.000	  0.000	 20.000	100.000	 25.000	  0.000	  0.000	  0.000	 95.000	 85.000	  0.000	  0.000	  0.000	  0.000	 50.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     0.51000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 25.000	 25.000	  0.000	  0.000	 30.000	 75.000	180.000	  0.000	  0.000	 20.000	 55.000	185.000	 90.000	  0.000	 20.000	 65.000	 85.000	165.000	  0.000	  0.000	 50.000	 75.000	120.000	130.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	145.000	 65.000	 45.000	 30.000	  0.000	 95.000	 80.000	 60.000	 35.000	  0.000	 45.000	105.000	 50.000	  0.000	  0.000	  0.000	115.000	 85.000	 25.000	  0.000	  0.000	120.000	210.000	135.000	105.000	115.000	 80.000	160.000	175.000	110.000	110.000	 90.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	 40.000	 75.000	  0.000	  0.000	  0.000	 35.000	 75.000	 45.000	  0.000	  0.000	 45.000	 80.000	175.000	  0.000	  0.000	 30.000	 60.000	150.000	150.000	  0.000	  0.000	 55.000	 35.000	 45.000	  0.000	  0.000	 55.000	 60.000	 45.000	  0.000	  0.000	 25.000	 30.000	 30.000	 20.000	  0.000	  0.000	 30.000	 45.000	 25.000	  0.000	 45.000	135.000	 50.000	 20.000	  0.000	  0.000	215.000	 75.000	 25.000	  0.000	  0.000	 25.000	100.000	 25.000	  0.000	  0.000	  0.000	 95.000	 80.000	  0.000	  0.000	  0.000	  0.000	 45.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     0.52000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 25.000	 25.000	  0.000	  0.000	 30.000	 75.000	175.000	  0.000	  0.000	  0.000	 55.000	175.000	 90.000	  0.000	 20.000	 65.000	 80.000	155.000	  0.000	  0.000	 50.000	 75.000	115.000	125.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	140.000	 65.000	 45.000	 30.000	  0.000	 95.000	 80.000	 55.000	 30.000	  0.000	 45.000	100.000	 45.000	  0.000	  0.000	  0.000	115.000	 80.000	 25.000	  0.000	  0.000	120.000	205.000	135.000	110.000	115.000	 80.000	155.000	170.000	110.000	110.000	 90.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	 35.000	 70.000	  0.000	  0.000	  0.000	 35.000	 75.000	 45.000	  0.000	  0.000	 45.000	 75.000	165.000	  0.000	  0.000	 30.000	 55.000	145.000	145.000	  0.000	  0.000	 55.000	 30.000	 40.000	  0.000	  0.000	 55.000	 60.000	 45.000	  0.000	  0.000	 25.000	 30.000	 30.000	  0.000	  0.000	  0.000	 30.000	 45.000	 25.000	  0.000	 45.000	130.000	 50.000	 20.000	  0.000	  0.000	210.000	 75.000	 25.000	  0.000	  0.000	 25.000	 95.000	 25.000	  0.000	  0.000	  0.000	 90.000	 80.000	  0.000	  0.000	  0.000	  0.000	 45.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     0.53000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 25.000	 25.000	  0.000	  0.000	 25.000	 70.000	170.000	  0.000	  0.000	  0.000	 50.000	165.000	 85.000	  0.000	 20.000	 65.000	 75.000	145.000	  0.000	  0.000	 50.000	 65.000	105.000	115.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	140.000	 60.000	 40.000	 25.000	  0.000	 95.000	 75.000	 55.000	 30.000	  0.000	 45.000	 95.000	 45.000	  0.000	  0.000	  0.000	110.000	 75.000	 25.000	  0.000	  0.000	120.000	205.000	135.000	110.000	110.000	 80.000	155.000	170.000	110.000	110.000	 90.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	 35.000	 65.000	  0.000	  0.000	  0.000	 35.000	 70.000	 40.000	  0.000	  0.000	 45.000	 70.000	155.000	  0.000	  0.000	 30.000	 55.000	135.000	135.000	  0.000	  0.000	 50.000	 30.000	 40.000	  0.000	  0.000	 50.000	 55.000	 40.000	  0.000	  0.000	 25.000	 30.000	 25.000	  0.000	  0.000	  0.000	 30.000	 40.000	 25.000	  0.000	 40.000	125.000	 50.000	 20.000	  0.000	  0.000	205.000	 75.000	 25.000	  0.000	  0.000	 25.000	 95.000	 20.000	  0.000	  0.000	  0.000	 85.000	 75.000	  0.000	  0.000	  0.000	  0.000	 40.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     0.54000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	 25.000	 25.000	  0.000	  0.000	 25.000	 65.000	155.000	  0.000	  0.000	  0.000	 45.000	155.000	 80.000	  0.000	 20.000	 60.000	 70.000	135.000	  0.000	  0.000	 45.000	 65.000	100.000	100.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	130.000	 60.000	 40.000	 25.000	  0.000	 95.000	 75.000	 55.000	 30.000	  0.000	 45.000	 95.000	 45.000	  0.000	  0.000	  0.000	105.000	 75.000	 25.000	  0.000	  0.000	120.000	200.000	135.000	110.000	115.000	 80.000	155.000	170.000	110.000	110.000	 90.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	 30.000	 65.000	  0.000	  0.000	  0.000	 35.000	 65.000	 40.000	  0.000	  0.000	 40.000	 65.000	145.000	  0.000	  0.000	 30.000	 50.000	125.000	120.000	  0.000	  0.000	 45.000	 25.000	 30.000	  0.000	  0.000	 45.000	 50.000	 35.000	  0.000	  0.000	 25.000	 25.000	 25.000	  0.000	  0.000	  0.000	 30.000	 40.000	 20.000	  0.000	 40.000	120.000	 45.000	  0.000	  0.000	  0.000	205.000	 70.000	 20.000	  0.000	  0.000	 20.000	 90.000	 20.000	  0.000	  0.000	  0.000	 85.000	 70.000	  0.000	  0.000	  0.000	  0.000	 40.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     0.55000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	 20.000	 25.000	  0.000	  0.000	 25.000	 65.000	145.000	  0.000	  0.000	  0.000	 45.000	145.000	 75.000	  0.000	 20.000	 55.000	 65.000	120.000	  0.000	  0.000	 45.000	 60.000	 90.000	 90.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	125.000	 55.000	 35.000	 20.000	  0.000	 90.000	 70.000	 55.000	 25.000	  0.000	 45.000	 85.000	 45.000	  0.000	  0.000	  0.000	 95.000	 70.000	 20.000	  0.000	  0.000	120.000	190.000	135.000	110.000	110.000	 85.000	150.000	165.000	110.000	110.000	 90.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 30.000	 60.000	  0.000	  0.000	  0.000	 30.000	 65.000	 40.000	  0.000	  0.000	 40.000	 60.000	130.000	  0.000	  0.000	 30.000	 45.000	115.000	110.000	  0.000	  0.000	 45.000	 20.000	 30.000	  0.000	  0.000	 45.000	 45.000	 35.000	  0.000	  0.000	 25.000	 25.000	 25.000	  0.000	  0.000	  0.000	 30.000	 35.000	 20.000	  0.000	 40.000	110.000	 45.000	  0.000	  0.000	  0.000	195.000	 65.000	 20.000	  0.000	  0.000	  0.000	 85.000	 20.000	  0.000	  0.000	  0.000	 75.000	 70.000	  0.000	  0.000	  0.000	  0.000	 35.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     0.56000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	 20.000	 25.000	  0.000	  0.000	 25.000	 60.000	135.000	  0.000	  0.000	  0.000	 45.000	135.000	 70.000	  0.000	 20.000	 55.000	 55.000	110.000	  0.000	  0.000	 40.000	 50.000	 85.000	 80.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	120.000	 50.000	 35.000	 20.000	  0.000	 85.000	 65.000	 50.000	 25.000	  0.000	 40.000	 85.000	 45.000	  0.000	  0.000	  0.000	 95.000	 65.000	 20.000	  0.000	  0.000	120.000	185.000	130.000	110.000	110.000	 85.000	145.000	160.000	110.000	110.000	 90.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 30.000	 55.000	  0.000	  0.000	  0.000	 30.000	 60.000	 35.000	  0.000	  0.000	 35.000	 55.000	120.000	  0.000	  0.000	 30.000	 45.000	105.000	100.000	  0.000	  0.000	 45.000	 20.000	 25.000	  0.000	  0.000	 45.000	 40.000	 30.000	  0.000	  0.000	 20.000	 25.000	 25.000	  0.000	  0.000	  0.000	 30.000	 35.000	 20.000	  0.000	 40.000	110.000	 40.000	  0.000	  0.000	  0.000	190.000	 65.000	 20.000	  0.000	  0.000	  0.000	 75.000	 20.000	  0.000	  0.000	  0.000	 70.000	 65.000	  0.000	  0.000	  0.000	  0.000	 35.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     0.57000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	 20.000	 25.000	  0.000	  0.000	 25.000	 55.000	125.000	  0.000	  0.000	  0.000	 40.000	125.000	 65.000	  0.000	 20.000	 55.000	 50.000	100.000	  0.000	  0.000	 40.000	 50.000	 75.000	 75.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	115.000	 50.000	 35.000	 20.000	  0.000	 85.000	 65.000	 45.000	 25.000	  0.000	 35.000	 75.000	 40.000	  0.000	  0.000	  0.000	 85.000	 65.000	 20.000	  0.000	  0.000	120.000	180.000	130.000	110.000	110.000	 85.000	145.000	160.000	110.000	110.000	 90.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 30.000	 50.000	  0.000	  0.000	  0.000	 30.000	 55.000	 35.000	  0.000	  0.000	 35.000	 50.000	110.000	  0.000	  0.000	 30.000	 40.000	 95.000	 90.000	  0.000	  0.000	 45.000	  0.000	 20.000	  0.000	  0.000	 45.000	 40.000	 25.000	  0.000	  0.000	 20.000	 20.000	 25.000	  0.000	  0.000	  0.000	 25.000	 35.000	 20.000	  0.000	 35.000	 95.000	 40.000	  0.000	  0.000	  0.000	185.000	 60.000	 20.000	  0.000	  0.000	  0.000	 70.000	 20.000	  0.000	  0.000	  0.000	 70.000	 60.000	  0.000	  0.000	  0.000	  0.000	 30.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     0.58000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	 20.000	 25.000	  0.000	  0.000	 25.000	 55.000	115.000	  0.000	  0.000	  0.000	 40.000	115.000	 60.000	  0.000	 20.000	 50.000	 50.000	 95.000	  0.000	  0.000	 40.000	 50.000	 70.000	 65.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	105.000	 50.000	 35.000	 20.000	  0.000	 80.000	 60.000	 45.000	 25.000	  0.000	 35.000	 70.000	 40.000	  0.000	  0.000	  0.000	 85.000	 60.000	 20.000	  0.000	  0.000	120.000	180.000	130.000	110.000	110.000	 80.000	140.000	155.000	110.000	110.000	 90.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 30.000	 50.000	  0.000	  0.000	  0.000	 30.000	 55.000	 30.000	  0.000	  0.000	 35.000	 50.000	100.000	  0.000	  0.000	 30.000	 40.000	 90.000	 85.000	  0.000	  0.000	 40.000	  0.000	  0.000	  0.000	  0.000	 40.000	 35.000	 25.000	  0.000	  0.000	 20.000	 20.000	 25.000	  0.000	  0.000	  0.000	 25.000	 35.000	 20.000	  0.000	 30.000	 95.000	 40.000	  0.000	  0.000	  0.000	180.000	 55.000	 20.000	  0.000	  0.000	  0.000	 70.000	 20.000	  0.000	  0.000	  0.000	 65.000	 60.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     0.59000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	 20.000	 25.000	  0.000	  0.000	 25.000	 50.000	110.000	  0.000	  0.000	  0.000	 40.000	110.000	 60.000	  0.000	 20.000	 50.000	 45.000	 85.000	  0.000	  0.000	 40.000	 45.000	 65.000	 60.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	100.000	 50.000	 35.000	 20.000	  0.000	 75.000	 55.000	 45.000	 25.000	  0.000	 30.000	 70.000	 40.000	  0.000	  0.000	  0.000	 80.000	 55.000	 20.000	  0.000	  0.000	120.000	175.000	130.000	105.000	115.000	 85.000	135.000	155.000	110.000	110.000	 90.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	 45.000	  0.000	  0.000	  0.000	 30.000	 50.000	 30.000	  0.000	  0.000	 35.000	 45.000	 95.000	  0.000	  0.000	 30.000	 40.000	 85.000	 80.000	  0.000	  0.000	 40.000	  0.000	  0.000	  0.000	  0.000	 45.000	 35.000	 20.000	  0.000	  0.000	  0.000	 20.000	 25.000	  0.000	  0.000	  0.000	 25.000	 35.000	  0.000	  0.000	 30.000	 90.000	 40.000	  0.000	  0.000	  0.000	175.000	 50.000	 20.000	  0.000	  0.000	  0.000	 65.000	 20.000	  0.000	  0.000	  0.000	 60.000	 55.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     0.60000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	 25.000	 45.000	100.000	  0.000	  0.000	  0.000	 35.000	105.000	 55.000	  0.000	 20.000	 50.000	 40.000	 80.000	  0.000	  0.000	 40.000	 40.000	 65.000	 55.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 95.000	 45.000	 35.000	 20.000	  0.000	 75.000	 55.000	 40.000	 25.000	  0.000	 30.000	 65.000	 35.000	  0.000	  0.000	  0.000	 75.000	 55.000	 20.000	  0.000	  0.000	120.000	175.000	130.000	105.000	110.000	 85.000	135.000	155.000	110.000	110.000	 90.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	 45.000	  0.000	  0.000	  0.000	 25.000	 45.000	 30.000	  0.000	  0.000	 35.000	 40.000	 85.000	  0.000	  0.000	 25.000	 40.000	 80.000	 75.000	  0.000	  0.000	 35.000	  0.000	  0.000	  0.000	  0.000	 40.000	 35.000	 20.000	  0.000	  0.000	  0.000	 20.000	 20.000	  0.000	  0.000	  0.000	 25.000	 35.000	  0.000	  0.000	 25.000	 85.000	 40.000	  0.000	  0.000	  0.000	170.000	 50.000	 20.000	  0.000	  0.000	  0.000	 60.000	  0.000	  0.000	  0.000	  0.000	 55.000	 55.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     0.61000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	 25.000	 45.000	 95.000	  0.000	  0.000	  0.000	 35.000	100.000	 55.000	  0.000	 20.000	 45.000	 40.000	 70.000	  0.000	  0.000	 40.000	 40.000	 60.000	 50.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 95.000	 45.000	 35.000	 20.000	  0.000	 70.000	 55.000	 40.000	 25.000	  0.000	 30.000	 65.000	 35.000	  0.000	  0.000	  0.000	 70.000	 55.000	 20.000	  0.000	  0.000	115.000	170.000	130.000	105.000	110.000	 85.000	135.000	150.000	110.000	110.000	 90.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	 40.000	  0.000	  0.000	  0.000	 30.000	 45.000	 30.000	  0.000	  0.000	 35.000	 40.000	 85.000	  0.000	  0.000	 25.000	 40.000	 75.000	 70.000	  0.000	  0.000	 35.000	  0.000	  0.000	  0.000	  0.000	 40.000	 30.000	 20.000	  0.000	  0.000	  0.000	 20.000	 20.000	  0.000	  0.000	  0.000	 25.000	 30.000	  0.000	  0.000	 25.000	 85.000	 40.000	  0.000	  0.000	  0.000	165.000	 50.000	 20.000	  0.000	  0.000	  0.000	 60.000	  0.000	  0.000	  0.000	  0.000	 55.000	 55.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
     0.62000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	 20.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	 25.000	 45.000	 90.000	  0.000	  0.000	  0.000	 35.000	 95.000	 50.000	  0.000	 20.000	 45.000	 40.000	 70.000	  0.000	  0.000	 40.000	 40.000	 55.000	 45.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 90.000	 45.000	 35.000	 20.000	  0.000	 65.000	 50.000	 40.000	 25.000	  0.000	 25.000	 60.000	 35.000	  0.000	  0.000	  0.000	 70.000	 55.000	 20.000	  0.000	  0.000	120.000	170.000	130.000	105.000	110.000	 85.000	135.000	150.000	105.000	110.000	 90.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	 25.000	 40.000	  0.000	  0.000	  0.000	 25.000	 45.000	 30.000	  0.000	  0.000	 35.000	 40.000	 75.000	  0.000	  0.000	 25.000	 35.000	 75.000	 65.000	  0.000	  0.000	 35.000	  0.000	  0.000	  0.000	  0.000	 40.000	 30.000	  0.000	  0.000	  0.000	  0.000	  0.000	 20.000	  0.000	  0.000	  0.000	 25.000	 30.000	  0.000	  0.000	 25.000	 80.000	 35.000	  0.000	  0.000	  0.000	165.000	 50.000	 20.000	  0.000	  0.000	  0.000	 60.000	  0.000	  0.000	  0.000	  0.000	 55.000	 50.000	  0.000	  0.000	  0.000	  0.000	 25.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	  0.000	
